lat,long,FT,ET,MT,log_stock,pH,MBC_g_kg,MBC,MBN,MAT,MAP,NDSI,TS,PS,MTW,MTC,MPW,MPC,bio_2,bio_7,bio_8,bio_9,bio_13,bio_14,bio_16,bio_17,NDVI,LAI,FPAR
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.915682589,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.240036,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.886980018,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.240036,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.969321774,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.240036,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.887878249,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.240036,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.917362647,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.240036,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.958145153,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.240036,1.409251101,0.522643172
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.453544604,9.6,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.240036,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.511412732,9.6,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.240036,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.583896713,9.6,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.240036,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.415260555,10.2,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.240036,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.426472222,10.2,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.240036,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.471015788,10.2,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.240036,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.281397022,9.8,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.240036,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.253270142,9.8,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.240036,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.191786248,9.8,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.240036,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.269456903,10,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.240036,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.224035553,10,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.240036,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.136885378,10,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.240036,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.348764232,9.5,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.240036,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.338560074,9.5,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.240036,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.224035553,9.5,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.240036,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.687503991,9.4,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.240036,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.652934476,9.4,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.240036,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.597260674,9.4,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.240036,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.681393214,9.5,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.31882,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.583896713,9.5,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.31882,1.113656388,0.43030837
44.55,123.52,Seasonally frozen ground,Grassland,AM,0.426472222,9.5,0.150270004,0.048687481,0.029820988,5.7,375,6.8486199,1423.170044,114.0930023,22.8500004,-12.2166996,318,8,12.0166998,49.9000015,22.8500004,-12.2166996,149,2,318,8,0.31882,1.113656388,0.43030837
44.75,123.75,Seasonally frozen ground,Forest,EcM,1.309223784,7.14,0.352587006,0.093788143,0.036323308,5.5,432,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.31882,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Forest,EcM,1.050091162,7.28,0.352587006,0.093788143,0.036323308,5.5,432,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.31882,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,1.094198517,7.16,0.352587006,0.093788143,0.036323308,5.5,432,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.350359,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.917362647,7.74,0.352587006,0.093788143,0.036323308,5.5,432,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.350359,1.409251101,0.522643172
42.7,122.48,Seasonally frozen ground,Grassland,AM,-0.016879105,6.9000001,0.135626007,0.03770403,0.033239088,7.7,474,2.72014,1328.650024,110.6169968,22.4832993,-10.3000002,339,8,12.1332998,47.2999992,22.4832993,-10.3000002,151,2,339,8,0.350359,1.268722467,0.470440529
42.7,122.48,Seasonally frozen ground,Grassland,EcM,-0.016879105,6.04,0.135626007,0.03770403,0.033239088,7.7,474,2.72014,1328.650024,110.6169968,22.4832993,-10.3000002,339,8,12.1332998,47.2999992,22.4832993,-10.3000002,151,2,339,8,0.350359,1.268722467,0.470440529
42.7,122.48,Seasonally frozen ground,Grassland,EcM,-0.016879105,5.86,0.135626007,0.03770403,0.033239088,7.7,474,2.72014,1328.650024,110.6169968,22.4832993,-10.3000002,339,8,12.1332998,47.2999992,22.4832993,-10.3000002,151,2,339,8,0.350359,1.268722467,0.470440529
42.7,122.48,Seasonally frozen ground,Grassland,EcM,-0.016879105,6.04,0.135626007,0.03770403,0.033239088,7.7,474,2.72014,1328.650024,110.6169968,22.4832993,-10.3000002,339,8,12.1332998,47.2999992,22.4832993,-10.3000002,151,2,339,8,0.350359,1.268722467,0.470440529
42.7,122.48,Seasonally frozen ground,Grassland,EcM,-0.016879105,5.34,0.135626007,0.03770403,0.033239088,7.7,474,2.72014,1328.650024,110.6169968,22.4832993,-10.3000002,339,8,12.1332998,47.2999992,22.4832993,-10.3000002,151,2,339,8,0.350359,1.268722467,0.470440529
42.7,122.48,Seasonally frozen ground,Grassland,EcM,-0.016879105,5.9,0.135626007,0.03770403,0.033239088,7.7,474,2.72014,1328.650024,110.6169968,22.4832993,-10.3000002,339,8,12.1332998,47.2999992,22.4832993,-10.3000002,151,2,339,8,0.350359,1.268722467,0.470440529
42.7,122.48,Seasonally frozen ground,Grassland,EcM,-0.016879105,5.79,0.135626007,0.03770403,0.033239088,7.7,474,2.72014,1328.650024,110.6169968,22.4832993,-10.3000002,339,8,12.1332998,47.2999992,22.4832993,-10.3000002,151,2,339,8,0.350359,1.268722467,0.470440529
42.7,122.48,Seasonally frozen ground,Grassland,AM,-0.003488328,6.9000001,0.135626007,0.03770403,0.033239088,7.7,474,2.72014,1328.650024,110.6169968,22.4832993,-10.3000002,339,8,12.1332998,47.2999992,22.4832993,-10.3000002,151,2,339,8,0.350359,1.268722467,0.470440529
42.7,122.48,Seasonally frozen ground,Grassland,EcM,-0.080921908,6.21,0.135626007,0.03770403,0.033239088,7.7,474,2.72014,1328.650024,110.6169968,22.4832993,-10.3000002,339,8,12.1332998,47.2999992,22.4832993,-10.3000002,151,2,339,8,0.350359,1.268722467,0.470440529
42.7,122.48,Seasonally frozen ground,Grassland,EcM,-0.04383157,5.9,0.135626007,0.03770403,0.033239088,7.7,474,2.72014,1328.650024,110.6169968,22.4832993,-10.3000002,339,8,12.1332998,47.2999992,22.4832993,-10.3000002,151,2,339,8,0.350359,1.268722467,0.470440529
42.7,122.48,Seasonally frozen ground,Grassland,EcM,-0.20481541,6.21,0.135626007,0.03770403,0.033239088,7.7,474,2.72014,1328.650024,110.6169968,22.4832993,-10.3000002,339,8,12.1332998,47.2999992,22.4832993,-10.3000002,151,2,339,8,0.350359,1.268722467,0.470440529
42.7,122.48,Seasonally frozen ground,Grassland,EcM,-0.089375595,5.71,0.135626007,0.03770403,0.033239088,7.7,474,2.72014,1328.650024,110.6169968,22.4832993,-10.3000002,339,8,12.1332998,47.2999992,22.4832993,-10.3000002,151,2,339,8,0.350359,1.268722467,0.470440529
42.7,122.48,Seasonally frozen ground,Grassland,EcM,-0.092588639,6.33,0.135626007,0.03770403,0.033239088,7.7,474,2.72014,1328.650024,110.6169968,22.4832993,-10.3000002,339,8,12.1332998,47.2999992,22.4832993,-10.3000002,151,2,339,8,0.350359,1.268722467,0.470440529
42.7,122.48,Seasonally frozen ground,Grassland,EcM,-0.094743951,6.23,0.135626007,0.03770403,0.033239088,7.7,474,2.72014,1328.650024,110.6169968,22.4832993,-10.3000002,339,8,12.1332998,47.2999992,22.4832993,-10.3000002,151,2,339,8,0.350359,1.268722467,0.470440529
44.67,126.67,Seasonally frozen ground,Grassland,AM,0.92867232,8.7,0.288632996,0.088898963,0.034101732,5,564,16.4754009,1505.140015,108.6210022,20.9333,-16.3999996,381,13,12.2666998,52.7000008,20.9333,-16.3999996,168,3,381,13,0.30989,2.254625551,0.616211454
45.37,132.33,Seasonally frozen ground,Wetland,AM,1.007863802,6,1.101,0.077058043,0.176591204,3.1,750,20.3871002,1399.52002,76.0548019,20.2667007,-14.2833004,294,27,10.7333002,48.9000015,19.2833004,-14.2833004,114,7,295,27,0.30989,1.110572687,0.451189427
45.37,132.33,Seasonally frozen ground,Wetland,AM,0.979045504,6,1.448,0.101202392,0.176838781,3.1,750,20.3871002,1399.52002,76.0548019,20.2667007,-14.2833004,294,27,10.7333002,48.9000015,19.2833004,-14.2833004,114,7,295,27,0.30989,1.110572687,0.451189427
45.37,132.33,Seasonally frozen ground,Wetland,AM,1.007476366,6,1.122,0.08496966,0.163203213,3.1,750,20.3871002,1399.52002,76.0548019,20.2667007,-14.2833004,294,27,10.7333002,48.9000015,19.2833004,-14.2833004,114,7,295,27,0.31882,1.110572687,0.451189427
44.73,123.73,Seasonally frozen ground,Grassland,AM,0.565375503,8.35,0.355188995,0.104425565,0.032863946,5.5,375,7.40659,1439.640015,122.7600021,22.5499992,-12.9333,312,5,12.0417004,50.2999992,22.5499992,-12.9333,148,1,312,5,0.31882,1.357709251,0.513920705
44.73,123.73,Seasonally frozen ground,Grassland,AM,0.51054501,8.91,0.355188995,0.101584053,0.033783217,5.5,375,7.40659,1439.640015,122.7600021,22.5499992,-12.9333,312,5,12.0417004,50.2999992,22.5499992,-12.9333,148,1,312,5,0.31882,1.357709251,0.513920705
44.73,123.73,Seasonally frozen ground,Grassland,AM,0.441852176,9.27,0.355188995,0.107267077,0.031993378,5.5,375,7.40659,1439.640015,122.7600021,22.5499992,-12.9333,312,5,12.0417004,50.2999992,22.5499992,-12.9333,148,1,312,5,0.31882,1.357709251,0.513920705
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.903159469,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.31882,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.916803349,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.31882,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.889073007,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.31882,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.970559786,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.31882,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.889073007,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.31882,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.916803349,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.304837,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.958526615,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.304837,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.788493617,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.304837,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.80617726,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.304837,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.750807592,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.304837,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.750807592,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.304837,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.765325751,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.304837,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.745858314,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.304837,1.409251101,0.522643172
44.75,123.75,Seasonally frozen ground,Grassland,AM,0.801823394,7.4000001,0.352587006,0.093788143,0.036323308,4.9,470,7.9904299,1443.439941,123.1429977,22.5333004,-13.0333004,314,5,12,50.4000015,22.5333004,-13.0333004,148,1,314,5,0.304837,1.409251101,0.522643172
47.58,133.52,Seasonally frozen ground,Wetland,NM,1.29578694,6.6999998,0.442911011,0.067322474,0.062365791,3,560,21.0009003,1566.76001,86.3098984,19.9832993,-18.75,340,27,10.7166996,53.0999985,19.9832993,-18.75,136,7,340,27,0.304837,1.891629956,0.558898678
47.58,133.52,Seasonally frozen ground,Wetland,EcM,1.156609718,6.6999998,0.442911011,0.062893364,0.066757748,3,560,21.0009003,1566.76001,86.3098984,19.9832993,-18.75,340,27,10.7166996,53.0999985,19.9832993,-18.75,136,7,340,27,0.304837,1.891629956,0.558898678
47.58,133.52,Seasonally frozen ground,Wetland,EcM,1.233909453,6.6999998,0.442911011,0.063779186,0.065830557,3,560,21.0009003,1566.76001,86.3098984,19.9832993,-18.75,340,27,10.7166996,53.0999985,19.9832993,-18.75,136,7,340,27,0.304837,1.891629956,0.558898678
47.58,133.52,Seasonally frozen ground,Wetland,EcM,1.28546729,6.6999998,0.442911011,0.059350075,0.070743286,3,560,21.0009003,1566.76001,86.3098984,19.9832993,-18.75,340,27,10.7166996,53.0999985,19.9832993,-18.75,136,7,340,27,0.304837,1.891629956,0.558898678
47.58,133.52,Seasonally frozen ground,Wetland,NM,1.285647309,6.6999998,0.442911011,0.067322474,0.062365791,3,560,21.0009003,1566.76001,86.3098984,19.9832993,-18.75,340,27,10.7166996,53.0999985,19.9832993,-18.75,136,7,340,27,0.304837,1.891629956,0.558898678
47.58,133.52,Seasonally frozen ground,Wetland,EcM,1.162862993,6.6999998,0.442911011,0.066436652,0.063197335,3,560,21.0009003,1566.76001,86.3098984,19.9832993,-18.75,340,27,10.7166996,53.0999985,19.9832993,-18.75,136,7,340,27,0.356784,1.891629956,0.558898678
47.58,133.52,Seasonally frozen ground,Wetland,EcM,1.240549248,6.6999998,0.442911011,0.066436652,0.063197335,3,560,21.0009003,1566.76001,86.3098984,19.9832993,-18.75,340,27,10.7166996,53.0999985,19.9832993,-18.75,136,7,340,27,0.356784,1.891629956,0.558898678
47.58,133.52,Seasonally frozen ground,Wetland,EcM,1.270119599,6.6999998,0.442911011,0.059350075,0.070743286,3,560,21.0009003,1566.76001,86.3098984,19.9832993,-18.75,340,27,10.7166996,53.0999985,19.9832993,-18.75,136,7,340,27,0.356784,1.891629956,0.558898678
46.69,132.67,Seasonally frozen ground,Grassland,NM,1.123417129,6.6999998,0.393588989,0.087376756,0.075102104,4.3,566.4,21.6867008,1505.329956,86.7113037,20.4832993,-16.7833004,310,20,10.7333002,51.7000008,20.4832993,-16.7833004,123,5,310,20,0.356784,2.534361233,0.645550661
46.69,132.67,Seasonally frozen ground,Grassland,NM,1.230127936,6.6999998,0.393588989,0.087376756,0.075102104,4.7,381.9,21.6867008,1505.329956,86.7113037,20.4832993,-16.7833004,310,20,10.7333002,51.7000008,20.4832993,-16.7833004,123,5,310,20,0.356784,2.534361233,0.645550661
46.69,132.67,Seasonally frozen ground,Grassland,NM,1.312118939,6.6999998,0.393588989,0.087376756,0.075102104,4.2,488.6,21.6867008,1505.329956,86.7113037,20.4832993,-16.7833004,310,20,10.7333002,51.7000008,20.4832993,-16.7833004,123,5,310,20,0.356784,2.534361233,0.645550661
46.69,132.67,Seasonally frozen ground,Grassland,NM,1.123417129,6.6999998,0.393588989,0.087376756,0.075102104,4.3,566.4,21.6867008,1505.329956,86.7113037,20.4832993,-16.7833004,310,20,10.7333002,51.7000008,20.4832993,-16.7833004,123,5,310,20,0.356784,2.534361233,0.645550661
46.69,132.67,Seasonally frozen ground,Grassland,NM,1.230127936,6.6999998,0.393588989,0.087376756,0.075102104,4.7,381.9,21.6867008,1505.329956,86.7113037,20.4832993,-16.7833004,310,20,10.7333002,51.7000008,20.4832993,-16.7833004,123,5,310,20,0.356784,2.534361233,0.645550661
